"age","item","definition","uni_lemma","learned","value"
"20",162,"papera","duck",0,2
"20",163,"orso","bear",0,4
"20",164,"oca","goose",0,2
"20",165,"mucca","cow",0,6
"20",166,"mosca","fly (animal)",0,7
"20",167,"maiale","pig",0,2
"20",168,"lupo","wolf",0,1
"20",169,"leone","lion",0,3
"20",172,"giraffa","giraffe",0,1
"20",173,"gatto","cat",0,10
"20",174,"gallo","rooster",0,2
"20",175,"gallina","hen",0,5
"20",176,"formica","ant",0,0
"20",178,"farfalla","butterfly",0,0
"20",179,"elefante","elephant",0,1
"20",181,"coniglio","bunny",0,1
"20",182,"coccodrillo","crocodile",0,0
"20",183,"cerbiatto","fawn",0,0
"20",184,"cavallo","horse",0,3
"20",185,"capra","goat",0,2
"20",186,"cane","dog",0,11
"20",187,"asino","donkey",0,1
"20",189,"animale","animal",0,24
"20",190,"agnello","lamb",0,1
"20",203,"organo genitale maschile","penis",0,0
"20",204,"pancia","tummy",0,0
"20",205,"piede","feet",0,1
"20",206,"sederino","butt",0,0
"20",207,"seno","breast",0,1
"20",209,"testa","head",0,12
"20",213,"biberon","bottle",0,4
"20",214,"bicchiere","glass",0,8
"20",215,"bottiglia","bottle",0,4
"20",218,"chiave","keys",0,0
"20",221,"coltello","knife",0,4
"20",222,"coperchio","cover (object)",0,5
"20",223,"coperta","blanket",0,2
"20",224,"cucchiaio","spoon",0,4
"20",225,"cuscino","pillow",0,2
"20",228,"fazzoletto","tissue",0,0
"20",229,"forbici","scissors",0,0
"20",230,"forchetta","fork",0,2
"20",232,"giornale","paper",0,10
"20",233,"luce","light",0,4
"20",234,"libro","book",0,6
"20",235,"martello","hammer",0,0
"20",238,"musica","music",0,1
"20",239,"ombrello","umbrella",0,1
"20",240,"orologio","clock",0,0
"20",241,"pentola","pot",0,6
"20",242,"pettine","comb (object)",0,2
"20",243,"pianta","plant",0,2
"20",244,"piatto","dish",0,2
"20",246,"sapone","soap",0,3
"20",247,"scatola","box",0,4
"20",248,"scopa","broom",0,0
"20",251,"soldi","money",0,6
"20",252,"spazzolino da denti","toothbrush",0,0
"20",253,"specchio","mirror",0,4
"20",255,"tappo","cap",0,6
"20",256,"tazza","cup",0,2
"20",257,"telefono","telephone",0,0
"20",260,"vasino","potty",0,0
"20",261,"armadio","closet",0,3
"20",262,"bagno","bathroom",0,3
"20",264,"camera","room",0,4
"20",266,"cassetto","drawer",0,1
"20",267,"cucina","kitchen",0,3
"20",268,"culla","crib",0,0
"20",269,"divano","couch",0,2
"20",270,"doccia","shower",0,4
"20",272,"finestra","window",0,2
"20",275,"frigorifero","refrigerator",0,0
"20",276,"lavandino","sink",0,3
"20",278,"letto","bed",0,8
"20",281,"porta","door",0,9
"20",285,"salotto","living room",0,1
"20",286,"scala","stairs",0,0
"20",287,"sedia","chair",0,8
"20",289,"tappeto","carpet",0,0
"20",290,"tavolo","table",0,3
"20",291,"televisione/TV","tv",0,0
"20",292,"terrazza","porch",0,1
"20",293,"vasca da bagno","bathtub",0,1
"20",294,"albero","tree",0,13
"20",295,"altalena","swing (object)",0,2
"20",296,"ascensore","elevator",0,1
"20",300,"cielo","sky",0,5
"20",302,"fiore","flower",0,4
"20",306,"garage","garage",0,0
"20",307,"luna","moon",0,4
"20",309,"neve","snow",0,4
"20",310,"nuvola","cloud",0,2
"20",311,"pioggia","rain",0,6
"20",314,"prato","lawn",0,0
"20",315,"sasso","stone",0,0
"20",316,"scivolo","slide (object)",0,1
"20",317,"sole","sun",0,9
"20",318,"stella","star",0,3
"20",319,"strada","street",0,2
"20",320,"terra","earth",0,0
"20",324,"vento","wind",0,2
"21",1,"organo genitale femminile","vagina",0,0
"21",2,"orecchio","ear",1,3
"21",4,"occhio","eye",1,4
"21",5,"naso","nose",1,7
"21",7,"lingua","tongue",0,1
"21",12,"gambe","leg",0,6
"21",13,"faccia","face",0,8
"21",14,"dito","finger",1,2
"21",15,"denti","tooth",1,0
"21",17,"capelli","hair",1,5
"21",18,"braccio","arm",0,3
"21",20,"vestito","dress (object)",0,5
"21",23,"sciarpa","scarf",0,1
"21",25,"pigiama","pajamas",0,0
"21",27,"pantaloni","pants",0,4
"21",28,"pannolino","diaper",1,0
"21",29,"occhiali","glasses",0,1
"21",31,"maglione","sweater",0,3
"21",33,"guanti","gloves",0,0
"21",35,"gonna","skirt",0,2
"21",36,"giacca","jacket",0,3
"21",37,"collana","necklace",0,0
"21",39,"cappotto","coat",0,5
"21",40,"cappello","hat",0,7
"21",43,"calze","sock",0,1
"21",45,"bottone","button",0,1
"21",49,"zucchero","sugar",0,4
"21",50,"yogurt","yogurt",0,1
"21",54,"uovo","egg",0,3
"21",56,"torta","cake",0,3
"21",59,"sugo","sauce",0,1
"21",64,"riso","rice",0,0
"21",66,"polpette","meatball",0,0
"21",67,"pollo","chicken (food)",0,9
"21",69,"piselli","peas",0,1
"21",70,"pesca","peach",0,2
"21",71,"pera","pear",1,2
"21",72,"patatine","chips",0,0
"21",73,"patate","potato",1,4
"21",74,"pasta","pasta",1,0
"21",82,"miele","honey",0,2
"21",92,"gelato","ice cream",1,4
"21",94,"formaggio","cheese",0,5
"21",98,"cracker","cracker",0,1
"21",101,"cioccolata","chocolate",0,7
"21",103,"carote","carrots",0,1
"21",104,"carne","meat",1,5
"21",105,"caramella","candy",1,4
"21",114,"arancia","orange (food)",0,4
"21",116,"trottola","top",0,11
"21",121,"secchiello","bucket",0,0
"21",123,"pistola","gun",0,4
"21",126,"paletta","spade",0,0
"21",127,"giocattolo","toy (object)",0,4
"21",128,"favola/storia","book",0,6
"21",129,"cubi","block",0,1
"21",133,"bambola","doll",0,1
"21",134,"treno","train",0,3
"21",135,"trattore","tractor",0,0
"21",137,"passeggino","stroller",0,0
"21",138,"motocicletta","motorcycle",0,1
"21",139,"jeep","jeep",0,0
"21",140,"gru","crane",0,0
"21",142,"camion","truck",0,5
"21",143,"bicicletta","bicycle",0,1
"21",144,"barca","boat",0,4
