"age","item","definition","uni_lemma","learned","value"
"19",95,"kylling (food)","chicken (food)",0,6
"19",97,"boller","bun",0,1
"19",98,"kød","meat",0,0
"19",99,"smør","butter",0,0
"19",103,"brød","bread",0,0
"19",110,"mælk","milk",0,1
"19",111,"spaghetti","pasta",0,0
"19",118,"cornflakes","cheerios",0,0
"19",119,"ost","cheese",0,1
"19",124,"fisk (food)","fish (food)",0,4
"19",128,"pasta","pasta",0,0
"19",130,"gulerødder","carrots",0,0
"19",132,"vand (beverage)","water (beverage)",0,6
"19",134,"pizza","pizza",0,0
"19",136,"havregryn","cereal",0,0
"19",139,"is","ice cream",1,0
"19",145,"juice","juice",0,0
"19",146,"rosiner","raisin",0,0
"19",147,"æble","apple",0,0
"19",148,"kaffe","coffee",0,0
"19",150,"æg","egg",0,0
"19",151,"kage(r)","cake",0,0
"19",153,"ærter","peas",0,0
"19",156,"ble","diaper",0,0
"19",157,"hue","hat",0,1
"19",158,"strømpebukser","tights",0,0
"19",159,"bluse","shirt",0,0
"19",160,"jakke","jacket",0,0
"19",161,"strømper","sock",0,0
"19",162,"bukser","pants",0,0
"19",163,"kjole","dress (object)",0,0
"19",164,"støvler","boots",0,0
"19",166,"knap","button",0,0
"19",167,"sut","pacifier",0,0
"19",171,"frakke","coat",0,0
"19",172,"lynlås","zipper",0,0
"19",173,"t-shirt","t-shirt",0,0
"19",174,"hagesmæk","bib",0,0
"19",175,"nattøj","pajamas",0,0
"19",176,"trusser","underpants",0,0
"19",177,"halskæde","necklace",0,0
"19",178,"shorts","shorts",0,0
"19",179,"trøje","sweater",0,0
"19",184,"sokker","sock",0,0
"19",187,"hår","hair",0,1
"19",188,"sår","owie",0,1
"19",189,"ansigt","face",0,0
"19",190,"kind","cheek",0,1
"19",191,"tænder","tooth",0,0
"19",192,"arm","arm",0,0
"19",193,"knæ","knee",0,0
"19",194,"tissekone","vagina",0,0
"19",195,"ben","leg",0,1
"19",197,"tissemand","penis",0,0
"19",200,"tunge","tongue",0,0
"19",201,"finger","finger",0,0
"19",202,"mund","mouth",0,1
"19",203,"tå","toe",0,0
"19",205,"navle","belly button",0,0
"19",206,"øje","eye",0,0
"19",209,"øre","ear",0,0
"19",210,"hoved","head",0,0
"19",211,"næse","nose",0,0
"19",212,"hånd","hand",0,2
"19",214,"affald","trash",0,0
"19",215,"klokke","clock",0,0
"19",216,"saks","scissors",0,0
"19",218,"kop","cup",0,0
"19",220,"billede","picture",0,0
"19",221,"kost","broom",0,1
"19",222,"ske","spoon",0,2
"19",223,"briller","glasses",0,0
"19",225,"skrald","trash",0,0
"19",226,"børste","brush (object)",0,0
"19",228,"skål","bowl",0,0
"19",230,"krus","cup",0,0
"19",232,"dyne","blanket",0,0
"19",236,"lampe","lamp",0,0
"19",237,"støvsuger","vacuum",0,0
"19",238,"flaske","bottle",0,0
"19",239,"lys","light",0,0
"19",240,"sæbe","soap",0,0
"19",241,"gaffel","fork",0,0
"19",242,"medicin","medicine",0,0
"19",243,"tallerken","plate",0,0
"19",244,"glas","glass",0,0
"19",245,"nøgler","keys",0,0
"19",246,"tandbørste","toothbrush",0,0
"19",248,"papir","paper",0,0
"19",249,"telefon","telephone",0,0
"19",250,"hammer","hammer",0,0
"19",251,"penge","money",0,0
"19",253,"håndklæde","towel",0,0
"19",254,"plante","plant",0,0
"19",255,"tæppe","carpet",0,0
"19",256,"kam","comb (object)",0,1
